players,assists,damage_received,headshots,tier,traded,kills,matches,deaths,damage,kd_ratio,damage_per_match,headshots_per_match,kills_per_match,,
931,3003,1502263,4220,platinum,1324,6744,517,7811,1322383,13.04,169.30,0.54,0.86,,
932,2992,1375851,3939,platinum,1377,7638,465,7130,1472373,16.43,206.50,0.55,1.07,,
933,2987,1435668,4264,platinum,1255,6987,486,7451,1365807,14.38,183.31,0.57,0.94,,
934,2982,1475840,4067,platinum,1653,7702,482,7804,1507059,15.98,193.11,0.52,0.99,,
935,2948,1322375,3529,platinum,1222,6311,419,6871,1207754,15.06,175.78,0.51,0.92,,
936,2923,1598122,4451,platinum,1458,8076,540,8368,1567424,14.96,187.31,0.53,0.97,,
937,2915,1456000,3905,platinum,1502,5986,519,7631,1146789,11.53,150.28,0.51,0.78,,
938,2909,1217328,3788,diamond,1146,7037,430,6414,1368558,16.37,213.37,0.59,1.10,,
939,2906,1366984,4358,platinum,1266,7078,475,7061,1313664,14.90,186.05,0.62,1.00,,
940,2906,1695371,4576,platinum,1502,8053,540,8725,1559023,14.91,178.68,0.52,0.92,,
941,2900,1676744,4978,platinum,1706,6703,580,8884,1327858,11.56,149.47,0.56,0.75,,
942,2896,1548077,3542,platinum,1543,6929,522,8062,1313138,13.27,162.88,0.44,0.86,,
943,2890,1509278,4763,platinum,1329,7578,489,7589,1467900,15.50,193.42,0.63,1.00,,
944,2881,1329455,3949,platinum,1421,6344,423,6779,1188507,15.00,175.32,0.58,0.94,,
945,2877,1297550,4556,platinum,1307,7707,440,6791,1443435,17.52,212.55,0.67,1.13,,
946,2872,1423560,4690,platinum,1361,7312,440,7123,1427488,16.62,200.41,0.66,1.03,,
947,2868,1350245,4668,platinum,1278,6993,430,6883,1331607,16.26,193.46,0.68,1.02,,
948,2838,1531846,4285,gold,1532,7153,462,7911,1326812,15.48,167.72,0.54,0.90,,
949,2825,1489724,4115,platinum,1443,7195,477,7777,1373772,15.08,176.65,0.53,0.93,,
950,2822,1503267,3839,platinum,1374,7213,528,7854,1395736,13.66,177.71,0.49,0.92,,
951,2822,1578183,4301,platinum,1626,7285,500,8111,1390358,14.57,171.42,0.53,0.90,,
952,2807,1307844,3944,platinum,1224,6837,465,6753,1284705,14.70,190.24,0.58,1.01,,
953,2799,1450966,5436,platinum,1494,7517,455,7441,1425390,16.52,191.56,0.73,1.01,,
954,2789,1206999,3475,platinum,1105,6436,430,6206,1214351,14.97,195.67,0.56,1.04,,
955,2788,1409133,4354,platinum,1616,6375,470,7560,1202161,13.56,159.02,0.58,0.84,,
956,2782,1369410,4031,platinum,1190,7476,447,6921,1383834,16.72,199.95,0.58,1.08,,
957,2760,1619733,5020,platinum,1617,7236,569,8356,1346955,12.72,161.20,0.60,0.87,,
958,2750,1233568,3644,platinum,1012,6734,433,6277,1260815,15.55,200.86,0.58,1.07,,
959,2743,1494203,5209,platinum,1430,7819,455,7618,1478694,17.18,194.11,0.68,1.03,,
960,2741,1441544,5305,platinum,1293,8011,494,7435,1531732,16.22,206.02,0.71,1.08,,
961,2734,1368453,4253,platinum,1403,6821,452,7061,1326329,15.09,187.84,0.60,0.97,,
962,2728,1506268,4449,platinum,1532,6785,476,7754,1306083,14.25,168.44,0.57,0.88,,
963,2717,1457321,3554,platinum,1400,7461,513,7730,1412487,14.54,182.73,0.46,0.97,,
964,2713,1239165,4131,platinum,1161,6234,422,6464,1148220,14.77,177.63,0.64,0.96,,
965,2708,1361960,4851,platinum,1305,7780,448,6984,1459139,17.37,208.93,0.69,1.11,,
966,2707,1186345,3437,platinum,1029,6053,425,5940,1154609,14.24,194.38,0.58,1.02,,
967,2699,1579172,4556,platinum,1481,6826,506,8094,1354926,13.49,167.40,0.56,0.84,,
968,2699,1544286,3881,platinum,1530,5996,513,8227,1196136,11.69,145.39,0.47,0.73,,
969,2690,1292088,3517,platinum,1250,6303,425,6747,1232183,14.83,182.63,0.52,0.93,,
970,2653,1428028,4159,diamond,1207,6729,444,7259,1290508,15.16,177.78,0.57,0.93,,
971,2649,1361444,5524,platinum,1209,7957,481,7104,1481493,16.54,208.54,0.78,1.12,,
972,2633,1397793,3905,platinum,1251,7140,469,7200,1331844,15.22,184.98,0.54,0.99,,
973,2628,1589834,5488,platinum,1497,7698,511,8138,1483074,15.06,182.24,0.67,0.95,,
974,2627,1352058,3510,platinum,1281,6521,451,6922,1287514,14.46,186.00,0.51,0.94,,
975,2626,1616606,5118,platinum,1704,7807,539,8451,1510074,14.48,178.69,0.61,0.92,,
976,2625,1426709,4717,platinum,1366,7120,459,7436,1443257,15.51,194.09,0.63,0.96,,
977,2625,1351480,3714,platinum,1402,5936,450,6960,1127767,13.19,162.04,0.53,0.85,,
978,2618,1465468,4421,platinum,1545,7394,461,7560,1472241,16.04,194.74,0.58,0.98,,
979,2617,1874496,4509,diamond,1870,8562,552,9623,1639991,15.51,170.42,0.47,0.89,,
980,2614,1564251,5147,gold,1093,8509,518,7948,1604885,16.43,201.92,0.65,1.07,,
981,2613,1361717,3899,platinum,1347,6211,431,7075,1177796,14.41,166.47,0.55,0.88,,
982,2612,1346955,5085,platinum,1277,7044,439,7230,1333869,16.05,184.49,0.70,0.97,,
983,2611,1317249,3730,platinum,1197,6254,434,6822,1192015,14.41,174.73,0.55,0.92,,
984,2606,1370660,3915,platinum,1285,6288,436,6978,1225989,14.42,175.69,0.56,0.90,,
985,2601,1334222,3500,platinum,1227,7041,424,6927,1388322,16.61,200.42,0.51,1.02,,
986,2600,1323341,3864,platinum,1429,6043,416,6757,1196059,14.53,177.01,0.57,0.89,,
987,2597,1397929,3608,platinum,1141,7663,488,7289,1441399,15.70,197.75,0.49,1.05,,
988,2594,1316430,4186,platinum,1218,6987,473,6822,1246375,14.77,182.70,0.61,1.02,,
989,2592,1567989,4699,platinum,1416,7818,472,8047,1423396,16.56,176.89,0.58,0.97,,
990,2589,1351965,4478,platinum,1533,6778,447,7037,1301447,15.16,184.94,0.64,0.96,,
991,2581,1336884,4332,platinum,1202,6652,449,6849,1225342,14.82,178.91,0.63,0.97,,
992,2581,1568807,4112,platinum,1268,7356,500,8102,1396501,14.71,172.36,0.51,0.91,,
993,2564,1336013,3825,platinum,1156,7225,449,6806,1396882,16.09,205.24,0.56,1.06,,
994,2561,1303696,3935,platinum,1411,7280,433,6795,1379136,16.81,202.96,0.58,1.07,,
995,2558,1200362,4184,platinum,1252,6177,436,6339,1132808,14.17,178.70,0.66,0.97,,
996,2558,1372656,5628,platinum,1256,7839,488,7143,1445496,16.06,202.37,0.79,1.10,,
997,2553,1197385,3645,platinum,1127,6087,417,6381,1206692,14.60,189.11,0.57,0.95,,
998,2551,1547519,5616,platinum,1567,7739,470,7968,1429795,16.47,179.44,0.70,0.97,,
999,2551,1460612,4602,platinum,1632,7469,452,7696,1394532,16.52,181.20,0.60,0.97,,
1000,2543,1490451,3472,platinum,1530,7480,472,7436,1305085,15.85,175.51,0.47,1.01,,
1001,2542,1467586,3845,platinum,1461,6725,513,7664,1243180,13.11,162.21,0.50,0.88,,
1002,2536,1474171,5304,platinum,1280,8124,493,7652,1538297,16.48,201.03,0.69,1.06,,
1003,2535,1145864,4120,platinum,1219,5918,379,6242,1122987,15.61,179.91,0.66,0.95,,
1004,2523,1305510,3603,gold,1077,6844,480,6812,1258649,14.26,184.77,0.53,1.00,,
1005,2515,1519317,4660,platinum,1748,6577,465,8005,1253753,14.14,156.62,0.58,0.82,,
1006,2511,1424810,4703,platinum,1255,7841,506,7380,1458762,15.50,197.66,0.64,1.06,,
1007,2508,1147075,3476,gold,905,6444,413,5966,1291427,15.60,216.46,0.58,1.08,,
1008,2508,1335570,3520,platinum,1357,7197,441,6903,1391687,16.32,201.61,0.51,1.04,,
1009,2502,1622331,4372,platinum,1626,7798,503,8512,1534128,15.50,180.23,0.51,0.92,,
1010,2501,1410222,4768,platinum,1164,7965,480,6946,1501780,16.59,216.21,0.69,1.15,,
1011,2501,1425627,4563,platinum,1182,7395,485,7221,1361610,15.25,188.56,0.63,1.02,,
1012,2499,1167842,3489,platinum,1159,5908,399,6052,1134048,14.81,187.38,0.58,0.98,,
1013,2499,1193977,3913,platinum,1074,5914,422,6109,1114906,14.01,182.50,0.64,0.97,,
1014,2488,1434644,5201,platinum,1358,7618,466,7513,1472132,16.35,195.94,0.69,1.01,,
1015,2481,1374969,3411,platinum,1188,6454,465,7320,1327627,13.88,181.37,0.47,0.88,,
1016,2479,1287835,4345,platinum,1417,6693,423,6862,1273653,15.82,185.61,0.63,0.98,,
1017,2474,1562672,5867,platinum,1693,7664,477,8231,1461527,16.07,177.56,0.71,0.93,,
1018,2472,1443168,4828,platinum,1359,7120,477,7714,1369636,14.93,177.55,0.63,0.92,,
1019,2465,1334265,4652,platinum,1257,6981,423,6765,1349361,16.50,199.46,0.69,1.03,,
1020,2461,1151264,4703,platinum,995,6396,393,6251,1239113,16.27,198.23,0.75,1.02,,
1021,2459,1426987,3849,platinum,1320,7488,436,7490,1400577,17.17,186.99,0.51,1.00,,
1022,2455,1543062,6340,platinum,1529,8169,489,7920,1545795,16.71,195.18,0.80,1.03,,
1023,2450,1403746,3590,platinum,1488,5805,431,7229,1194724,13.47,165.27,0.50,0.80,,
1024,2432,1554608,3430,platinum,1546,8188,555,8280,1541321,14.75,186.15,0.41,0.99,,
1025,2429,1515468,5488,platinum,1381,8026,500,7978,1540675,16.05,193.12,0.69,1.01,,
1026,2414,1596472,4364,platinum,1444,7382,512,8328,1350461,14.42,162.16,0.52,0.89,,
1027,2410,1530109,5873,platinum,1624,7928,482,8162,1489848,16.45,182.53,0.72,0.97,,
1028,2410,1415534,3885,platinum,1316,6173,516,7478,1190669,11.96,159.22,0.52,0.83,,
1029,2407,1311036,4399,platinum,1414,6158,431,7011,1184065,14.29,168.89,0.63,0.88,,
1030,2405,1167729,3630,platinum,1169,5769,402,6212,1140631,14.35,183.62,0.58,0.93,,
1031,2405,1456640,4097,platinum,1188,8154,453,7520,1519594,18.00,202.07,0.54,1.08,,
1032,2404,1352608,3462,platinum,1280,6202,413,7044,1173549,15.02,166.60,0.49,0.88,,
1033,2403,1525718,5425,platinum,1445,7553,487,7708,1433433,15.51,185.97,0.70,0.98,,
1034,2401,1629136,4977,diamond,1627,7938,595,8628,1534183,13.34,177.81,0.58,0.92,,
1035,2400,1185926,3897,platinum,1172,6160,394,6136,1138830,15.63,185.60,0.64,1.00,,
1036,2394,1518238,5385,platinum,1578,7513,489,7960,1459563,15.36,183.36,0.68,0.94,,
1037,2388,1216502,3517,platinum,1122,6323,403,6477,1271744,15.69,196.35,0.54,0.98,,
1038,2382,1300252,3631,platinum,1193,6235,437,6719,1222310,14.27,181.92,0.54,0.93,,
1039,2378,1472787,5787,platinum,1616,7570,478,7759,1439731,15.84,185.56,0.75,0.98,,
1040,2372,1398577,4385,platinum,1161,7125,463,7316,1323955,15.39,180.97,0.60,0.97,,
1041,2363,1704432,5341,diamond,1683,8511,562,8772,1524635,15.14,173.81,0.61,0.97,,
1042,2362,1358274,4361,platinum,1262,7195,428,6780,1372811,16.81,202.48,0.64,1.06,,
1043,2362,1401264,5118,platinum,1311,7931,457,7293,1499852,17.35,205.66,0.70,1.09,,
1044,2355,1298986,4126,platinum,1154,7108,436,6599,1313595,16.30,199.06,0.63,1.08,,
1045,2355,1438253,4576,platinum,1333,7113,460,7255,1357592,15.46,187.13,0.63,0.98,,
1046,2349,1318771,4467,platinum,1273,6827,414,6757,1292408,16.49,191.27,0.66,1.01,,
1047,2348,1354362,3560,gold,1149,6182,398,7145,1194840,15.53,167.23,0.50,0.87,,
1048,2348,1238316,4578,platinum,1203,6666,421,6483,1250300,15.83,192.86,0.71,1.03,,
1049,2347,1340280,5012,platinum,1383,7068,449,6992,1354167,15.74,193.67,0.72,1.01,,
1050,2346,1434112,5500,platinum,1167,6881,438,7315,1241766,15.71,169.76,0.75,0.94,,
1051,2343,1196608,4373,platinum,1190,6269,353,5816,1212360,17.76,208.45,0.75,1.08,,
1052,2339,1202132,3461,platinum,1236,6170,392,6366,1197800,15.74,188.16,0.54,0.97,,
1053,2333,1449403,4854,platinum,1249,7653,470,7607,1450889,16.28,190.73,0.64,1.01,,
1054,2332,1519295,5278,platinum,1536,7591,475,7991,1475115,15.98,184.60,0.66,0.95,,
1055,2326,1394471,3830,platinum,1197,7353,497,7334,1351078,14.79,184.22,0.52,1.00,,
1056,2322,1306571,4711,platinum,1287,7035,421,6691,1356603,16.71,202.75,0.70,1.05,,
1057,2320,1159363,3794,platinum,1005,6352,411,6100,1237666,15.45,202.90,0.62,1.04,,
1058,2318,1278882,3698,platinum,1298,6209,453,6888,1190495,13.71,172.84,0.54,0.90,,
1059,2317,1302957,4251,diamond,1118,6537,433,6871,1282426,15.10,186.64,0.62,0.95,,
1060,2308,1160949,4359,platinum,1054,6470,394,5894,1269313,16.42,215.36,0.74,1.10,,
1061,2300,1351891,3919,platinum,1186,5940,432,7127,1193661,13.75,167.48,0.55,0.83,,
1062,2299,1346653,4417,platinum,1171,6800,443,6916,1317603,15.35,190.52,0.64,0.98,,
1063,2298,1324315,4377,platinum,1291,7608,445,6817,1440312,17.10,211.28,0.64,1.12,,
1064,2294,1349618,5516,platinum,1204,7826,429,6891,1463306,18.24,212.35,0.80,1.14,,
1065,2291,1367668,4795,platinum,1335,7528,442,7143,1426940,17.03,199.77,0.67,1.05,,
1066,2286,1320484,4192,platinum,1439,6604,421,6971,1273741,15.69,182.72,0.60,0.95,,
1067,2286,1400245,4131,platinum,1408,7397,450,7160,1377945,16.44,192.45,0.58,1.03,,
1068,2285,1435020,3782,platinum,1294,7916,469,7229,1491741,16.88,206.36,0.52,1.10,,
1069,2284,1179013,3609,platinum,1047,6174,402,6143,1194098,15.36,194.38,0.59,1.01,,
1070,2282,1220790,4341,platinum,1149,6811,430,6330,1301531,15.84,205.61,0.69,1.08,,
1071,2276,1197256,4070,platinum,1236,6086,367,6181,1184165,16.58,191.58,0.66,0.98,,
1072,2260,1355460,3695,diamond,1195,6690,432,6785,1283716,15.49,189.20,0.54,0.99,,
1073,2259,1210195,3689,platinum,1071,6265,399,6350,1161737,15.70,182.95,0.58,0.99,,
1074,2258,1195787,4051,platinum,1048,6553,415,6236,1250305,15.79,200.50,0.65,1.05,,
1075,2258,1446576,3881,platinum,1377,6555,475,7681,1264755,13.80,164.66,0.51,0.85,,
1076,2258,1394064,3740,platinum,1434,6811,443,7334,1253198,15.37,170.88,0.51,0.93,,
1077,2243,1361555,4395,platinum,1261,7537,453,7092,1451990,16.64,204.74,0.62,1.06,,
1078,2243,1425408,4435,platinum,1502,7264,455,7645,1364576,15.96,178.49,0.58,0.95,,
1079,2242,1440855,4697,platinum,1323,7289,457,7299,1363011,15.95,186.74,0.64,1.00,,
1080,2239,1512507,4732,gold,1394,7926,471,7715,1494584,16.83,193.72,0.61,1.03,,
1081,2239,1379815,4095,platinum,1249,6806,428,7301,1282155,15.90,175.61,0.56,0.93,,
1082,2238,1290732,3847,platinum,1214,6619,401,6756,1247539,16.51,184.66,0.57,0.98,,
1083,2229,1365381,4179,platinum,1423,7396,433,7061,1307162,17.08,185.12,0.59,1.05,,
1084,2229,1156873,3425,platinum,800,6884,363,5982,1306049,18.96,218.33,0.57,1.15,,
1085,2229,1209023,4501,platinum,1134,6024,414,6317,1116320,14.55,176.72,0.71,0.95,,
1086,2229,1162044,4596,platinum,802,6858,417,6069,1362424,16.45,224.49,0.76,1.13,,
1087,2227,1485209,5388,platinum,1346,8484,500,7552,1542246,16.97,204.22,0.71,1.12,,
1088,2227,1551113,4248,platinum,1273,7527,486,8052,1384785,15.49,171.98,0.53,0.93,,
1089,2224,1350558,5075,platinum,1225,7562,435,6827,1436567,17.38,210.42,0.74,1.11,,
1090,2223,1569752,5030,gold,1542,7542,492,7914,1423746,15.33,179.90,0.64,0.95,,
1091,2219,1149973,3731,diamond,1113,6105,383,5983,1158332,15.94,193.60,0.62,1.02,,
1092,2215,1220028,3945,platinum,1213,6509,393,6309,1245721,16.56,197.45,0.63,1.03,,
1093,2210,1188218,3756,platinum,1223,5935,392,6096,1124722,15.14,184.50,0.62,0.97,,
1094,2210,1459465,6017,platinum,1482,8119,504,7674,1541861,16.11,200.92,0.78,1.06,,
1095,2208,1470792,4833,platinum,1337,7609,459,7460,1419993,16.58,190.35,0.65,1.02,,
1096,2202,1385529,5357,platinum,1370,7561,451,7421,1463885,16.76,197.26,0.72,1.02,,
1097,2201,1160290,3913,platinum,1047,6454,393,6271,1205637,16.42,192.26,0.62,1.03,,
1098,2197,1427593,5564,platinum,1313,7784,475,7545,1446260,16.39,191.68,0.74,1.03,,
1099,2194,1367690,4138,platinum,1153,8236,477,6890,1522195,17.27,220.93,0.60,1.20,,
1100,2194,1312648,4762,platinum,1263,6923,421,6814,1315164,16.44,193.01,0.70,1.02,,
1101,2194,1309953,3871,platinum,1241,5763,433,6787,1118887,13.31,164.86,0.57,0.85,,
1102,2189,1300638,4630,platinum,1276,6955,432,6980,1316239,16.10,188.57,0.66,1.00,,
1103,2182,1153221,3696,platinum,941,6688,394,5927,1269455,16.97,214.18,0.62,1.13,,
1104,2182,1376692,4271,platinum,1323,6643,471,7309,1262632,14.10,172.75,0.58,0.91,,
1105,2179,1196692,4338,platinum,1188,7353,411,6259,1377167,17.89,220.03,0.69,1.17,,
1106,2179,1219353,4190,platinum,1136,6030,408,6362,1188951,14.78,186.88,0.66,0.95,,
1107,2179,1286241,3978,platinum,1162,7753,438,6669,1407707,17.70,211.08,0.60,1.16,,
1108,2176,1320699,4589,platinum,1361,7360,419,6815,1382717,17.57,202.89,0.67,1.08,,
1109,2172,1233811,3769,platinum,1286,5786,407,6535,1148390,14.22,175.73,0.58,0.89,,
1110,2171,1293533,5492,platinum,1322,7076,443,6723,1336762,15.97,198.83,0.82,1.05,,
1111,2164,1278554,3476,platinum,1109,7412,403,6372,1348541,18.39,211.64,0.55,1.16,,
1112,2162,1202440,3478,platinum,1119,6388,427,6306,1209455,14.96,191.79,0.55,1.01,,
1113,2162,1405851,4789,platinum,1097,6854,428,6888,1322984,16.01,192.07,0.70,1.00,,
1114,2161,1358099,5471,platinum,1171,7138,450,7034,1324155,15.86,188.25,0.78,1.01,,
1115,2155,1314924,3952,platinum,1156,6844,445,7093,1285612,15.38,181.25,0.56,0.96,,
1116,2149,1292620,4944,platinum,1270,6495,383,6796,1221855,16.96,179.79,0.73,0.96,,
1117,2145,1222343,3979,platinum,1153,6274,377,6173,1197833,16.64,194.04,0.64,1.02,,
1118,2144,1494717,4603,platinum,1349,7487,468,7492,1391361,16.00,185.71,0.61,1.00,,
1119,2142,1534292,4885,platinum,1442,7385,475,8204,1385101,15.55,168.83,0.60,0.90,,
1120,2142,1224170,4326,platinum,1212,6436,403,6360,1191669,15.97,187.37,0.68,1.01,,
1121,2142,1232247,3946,platinum,1251,6446,396,6277,1200026,16.28,191.18,0.63,1.03,,
1122,2141,1365209,4429,diamond,1185,7147,457,7271,1338948,15.64,184.15,0.61,0.98,,
1123,2140,1177310,3998,gold,1117,5890,371,6199,1155123,15.88,186.34,0.64,0.95,,
1124,2139,1233136,3920,platinum,1102,6580,436,6364,1252040,15.09,196.74,0.62,1.03,,
1125,2137,1405949,3941,platinum,1334,7454,458,7485,1458904,16.28,194.91,0.53,1.00,,
1126,2135,1159743,3931,platinum,1035,5886,372,6049,1125869,15.82,186.12,0.65,0.97,,
1127,2132,1303351,4908,platinum,1365,6723,407,6679,1270921,16.52,190.29,0.73,1.01,,
1128,2132,1395526,4417,platinum,1201,7263,455,7147,1355292,15.96,189.63,0.62,1.02,,
1129,2130,1327227,4685,platinum,1393,6715,433,6889,1271119,15.51,184.51,0.68,0.97,,
1130,2129,1190191,3290,gold,1259,6388,409,6137,1202980,15.62,196.02,0.54,1.04,,
1131,2120,1321005,4043,platinum,1198,7289,425,6721,1369883,17.15,203.82,0.60,1.08,,
1132,2111,1530439,4609,platinum,1540,7496,476,7855,1348939,15.75,171.73,0.59,0.95,,
1133,2110,1286248,5117,diamond,1342,7250,452,6734,1382322,16.04,205.28,0.76,1.08,,
1134,2107,1181949,3792,platinum,1060,6470,416,5994,1210604,15.55,201.97,0.63,1.08,,
1135,2100,1422085,3798,platinum,1178,6927,426,6763,1328615,16.26,196.45,0.56,1.02,,
1136,2096,1205315,3683,platinum,1054,6952,427,6228,1272288,16.28,204.29,0.59,1.12,,
1137,2096,1299659,4234,platinum,1160,7045,417,6742,1363308,16.89,202.21,0.63,1.04,,
1138,2095,1318685,4775,platinum,1174,7210,450,6800,1340048,16.02,197.07,0.70,1.06,,
1139,2092,1216470,4408,platinum,1309,6508,357,6336,1236643,18.23,195.18,0.70,1.03,,
1140,2090,1232427,4098,platinum,1215,6173,406,6494,1173734,15.20,180.74,0.63,0.95,,
1141,2089,1283503,3833,platinum,1131,6005,384,6265,1139267,15.64,181.85,0.61,0.96,,
1142,2089,1369605,4241,platinum,1323,6303,455,6913,1174602,13.85,169.91,0.61,0.91,,
1143,2085,1223627,4279,platinum,1129,6047,404,6267,1145586,14.97,182.80,0.68,0.96,,
1144,2083,1361746,4686,platinum,1227,7204,419,7117,1374883,17.19,193.18,0.66,1.01,,
1145,2082,1193815,3960,platinum,1258,5780,343,6005,1102342,16.85,183.57,0.66,0.96,,
1146,2081,1288973,4406,platinum,1158,7728,433,6635,1424214,17.85,214.65,0.66,1.16,,
1147,2073,1200214,4349,platinum,1076,6854,396,6192,1348048,17.31,217.71,0.70,1.11,,
1148,2064,1176667,3745,platinum,1032,6159,400,6171,1213898,15.40,196.71,0.61,1.00,,
1149,2063,1371409,5286,platinum,1203,7155,441,6957,1340154,16.22,192.63,0.76,1.03,,
1150,2060,1219785,4015,platinum,1181,6162,394,6271,1183587,15.64,188.74,0.64,0.98,,
1151,2058,1172984,4441,gold,1074,6727,402,6074,1277568,16.73,210.33,0.73,1.11,,
1152,2050,1509672,4257,platinum,1315,8257,469,8010,1545518,17.61,192.95,0.53,1.03,,
1153,2048,1143044,4508,platinum,1058,6600,383,6028,1247135,17.23,206.89,0.75,1.09,,
1154,2045,1294144,4230,platinum,1214,6467,435,6703,1238631,14.87,184.79,0.63,0.96,,
1155,2045,1141285,4341,diamond,1079,6065,376,5844,1119915,16.13,191.64,0.74,1.04,,
1156,2044,1608393,4852,platinum,1571,8067,524,8359,1522972,15.40,182.20,0.58,0.97,,
1157,2043,1274511,3995,platinum,1255,6543,411,6533,1220661,15.92,186.85,0.61,1.00,,
1158,2042,1178045,4080,platinum,1106,5961,402,6078,1134545,14.83,186.66,0.67,0.98,,
1159,2042,1181444,3983,platinum,1300,6126,364,6162,1160038,16.83,188.26,0.65,0.99,,
1160,2039,1172963,4241,platinum,915,6783,459,6046,1243622,14.78,205.69,0.70,1.12,,
1161,2036,1300159,5668,platinum,1172,7003,425,6890,1301439,16.48,188.89,0.82,1.02,,
1162,2034,1421952,4858,platinum,1421,7725,468,7613,1480185,16.51,194.43,0.64,1.01,,
1163,2034,1548034,5455,platinum,1495,7375,514,7943,1384676,14.35,174.33,0.69,0.93,,
1164,2033,1154756,3953,platinum,1096,5873,385,6191,1110032,15.25,179.30,0.64,0.95,,
1165,2032,1344989,4915,platinum,1236,7139,469,6962,1378179,15.22,197.96,0.71,1.03,,
1166,2031,1146797,4064,platinum,1005,6412,392,5921,1227348,16.36,207.29,0.69,1.08,,
1167,2024,1323378,3578,platinum,1308,6725,389,6655,1232860,17.29,185.25,0.54,1.01,,
1168,2024,1304704,3543,platinum,1329,6642,409,6536,1262947,16.24,193.23,0.54,1.02,,
1169,2022,1368315,4136,platinum,1356,6817,427,6864,1286928,15.96,187.49,0.60,0.99,,
1170,2017,1175300,4784,platinum,1059,6772,396,6175,1285277,17.10,208.14,0.77,1.10,,
1171,2016,1300923,3849,platinum,1305,6482,409,6895,1250195,15.85,181.32,0.56,0.94,,
1172,2013,1314535,4831,platinum,1174,7473,433,6981,1415406,17.26,202.75,0.69,1.07,,
1173,2009,1200169,3497,platinum,960,6639,451,6366,1238095,14.72,194.49,0.55,1.04,,
1174,2009,1163097,3752,platinum,1039,6796,392,5984,1267345,17.34,211.79,0.63,1.14,,
1175,2007,1513813,5325,platinum,1432,7563,481,8063,1434318,15.72,177.89,0.66,0.94,,
1176,2006,1343947,4477,gold,1270,6912,414,6711,1293056,16.70,192.68,0.67,1.03,,
1177,2004,1233394,4407,platinum,1046,6770,402,6419,1315738,16.84,204.98,0.69,1.05,,
1178,2000,1139619,3519,platinum,1148,5946,372,5970,1134118,15.98,189.97,0.59,1.00,,
1179,1995,1313836,4627,platinum,1389,6561,407,6689,1260376,16.12,188.43,0.69,0.98,,
1180,1989,1328538,4032,gold,1259,6286,466,7074,1200457,13.49,169.70,0.57,0.89,,
1181,1985,1433042,4756,platinum,1385,7944,469,7424,1498787,16.94,201.88,0.64,1.07,,
1182,1978,1150587,5131,platinum,1228,6591,389,5935,1251406,16.94,210.85,0.86,1.11,,
1183,1977,1290508,4577,platinum,1177,6941,429,6708,1311811,16.18,195.56,0.68,1.03,,
1184,1974,1310243,3913,platinum,1186,6962,429,6907,1316305,16.23,190.58,0.57,1.01,,
1185,1966,1227653,3685,platinum,1080,6131,378,6251,1168993,16.22,187.01,0.59,0.98,,
1186,1966,1310472,5143,platinum,1264,6786,454,6850,1290946,14.95,188.46,0.75,0.99,,
1187,1964,1137699,3885,platinum,1034,6724,367,5676,1304280,18.32,229.79,0.68,1.18,,
